time,wx (rad/s),wy (rad/s),wz (rad/s)
8.138016,0.21,-0.45,-4.97
8.138902,0.23,-0.79,-4.70
8.141316,0.29,-1.05,-4.45
8.143759,0.32,-1.19,-4.21
8.146086,0.29,-1.19,-4.02
8.148531,0.22,-1.09,-3.90
8.150881,0.17,-0.95,-3.83
8.153322,0.17,-0.83,-3.79
8.155834,0.20,-0.75,-3.75
8.158402,0.23,-0.69,-3.67
8.160446,0.21,-0.62,-3.59
8.162692,0.18,-0.54,-3.52
8.165063,0.16,-0.50,-3.45
8.167337,0.17,-0.56,-3.38
8.169815,0.17,-0.74,-3.32
8.172193,0.17,-0.96,-3.26
8.174655,0.18,-1.15,-3.22
8.178601,0.22,-1.24,-3.17
8.179235,0.25,-1.19,-3.08
8.181623,0.26,-1.03,-2.96
8.184204,0.25,-0.86,-2.81
8.186573,0.21,-0.76,-2.67
8.188844,0.14,-0.75,-2.55
8.191178,0.06,-0.79,-2.46
8.193572,0.00,-0.83,-2.39
8.197825,-0.04,-0.86,-2.32
8.199949,-0.06,-0.87,-2.24
8.200692,-0.05,-0.89,-2.16
8.203154,-0.03,-0.90,-2.08
8.207067,-0.02,-0.93,-2.00
8.207808,-0.02,-0.96,-1.93
8.212463,-0.04,-1.01,-1.86
8.212971,-0.08,-1.06,-1.82
8.214905,-0.10,-1.10,-1.79
8.218385,-0.12,-1.12,-1.74
8.220142,-0.12,-1.12,-1.67
8.223718,-0.16,-1.13,-1.59
8.224495,-0.21,-1.13,-1.52
8.227000,-0.26,-1.11,-1.44
8.229057,-0.30,-1.10,-1.36
8.231893,-0.36,-1.10,-1.28
8.233733,-0.40,-1.10,-1.21
8.236189,-0.43,-1.12,-1.12
8.238698,-0.45,-1.15,-1.03
8.241023,-0.47,-1.17,-0.92
8.243387,-0.49,-1.19,-0.79
8.245669,-0.51,-1.18,-0.64
8.247968,-0.52,-1.14,-0.46
8.250415,-0.53,-1.05,-0.28
8.252769,-0.55,-0.86,-0.11
8.255403,-0.58,-0.59,0.07
8.258638,-0.61,-0.25,0.22
8.260192,-0.60,0.09,0.35
8.262411,-0.55,0.35,0.43
8.264677,-0.48,0.51,0.45
8.267403,-0.41,0.58,0.43
8.269441,-0.36,0.57,0.38
8.271865,-0.36,0.44,0.32
8.274287,-0.36,0.13,0.21
8.276645,-0.30,-0.32,0.04
8.279457,-0.23,-0.80,-0.17
8.281120,-0.19,-1.26,-0.38
8.283497,-0.18,-1.64,-0.56
8.286371,-0.17,-1.92,-0.69
8.288776,-0.18,-2.11,-0.72
8.292041,-0.19,-2.28,-0.68
8.294020,-0.19,-2.41,-0.58
8.295798,-0.19,-2.50,-0.45
8.298980,-0.20,-2.59,-0.29
8.300217,-0.20,-2.70,-0.12
8.304461,-0.18,-2.83,0.01
8.307601,-0.15,-2.98,0.11
8.308078,-0.11,-3.13,0.18
8.310439,-0.07,-3.24,0.20
8.312082,-0.01,-3.32,0.20
8.314434,0.06,-3.38,0.16
8.317945,0.10,-3.41,0.10
8.320551,0.12,-3.44,0.01
8.325570,0.13,-3.44,-0.11
8.326045,0.11,-3.41,-0.25
8.327383,0.08,-3.34,-0.41
8.328967,0.05,-3.24,-0.58
8.331083,0.06,-3.09,-0.80
8.333414,0.08,-2.90,-1.07
8.335736,0.05,-2.66,-1.40
8.339891,-0.06,-2.44,-1.76
8.340729,-0.18,-2.25,-2.12
8.342955,-0.26,-2.08,-2.46
8.345162,-0.32,-1.93,-2.76
8.347570,-0.38,-1.80,-3.02
8.350028,-0.46,-1.68,-3.25
8.352439,-0.53,-1.59,-3.45
8.354819,-0.59,-1.50,-3.66
8.358451,-0.62,-1.41,-3.87
8.359480,-0.64,-1.30,-4.09
8.361818,-0.65,-1.14,-4.32
8.364230,-0.65,-0.94,-4.52
8.366497,-0.65,-0.70,-4.70
8.369025,-0.64,-0.45,-4.84
8.371311,-0.62,-0.19,-4.95
8.373843,-0.57,0.08,-5.06
8.376078,-0.50,0.36,-5.19
8.378526,-0.41,0.62,-5.35
8.380971,-0.31,0.87,-5.53
8.383803,-0.25,1.11,-5.71
8.385792,-0.23,1.32,-5.86
8.388043,-0.23,1.50,-5.96
8.390370,-0.20,1.63,-6.00
8.392747,-0.14,1.68,-5.99
8.395703,-0.06,1.66,-5.93
8.399041,-0.01,1.58,-5.86
8.400230,0.02,1.49,-5.79
8.402078,0.06,1.39,-5.72
8.406886,0.08,1.30,-5.68
8.407257,0.09,1.22,-5.66
8.409737,0.09,1.13,-5.65
8.414476,0.06,1.02,-5.64
8.414756,0.04,0.89,-5.65
8.416431,0.02,0.74,-5.65
8.418739,-0.00,0.59,-5.65
8.422839,-0.02,0.43,-5.64
8.423596,-0.02,0.27,-5.62
8.425874,-0.02,0.12,-5.58
8.428101,-0.02,-0.02,-5.54
8.430481,-0.00,-0.14,-5.48
8.432805,0.01,-0.26,-5.42
8.435144,0.03,-0.36,-5.35
8.438343,0.05,-0.45,-5.27
8.439940,0.06,-0.54,-5.20
8.442292,0.06,-0.63,-5.12
8.444906,0.02,-0.72,-5.03
8.447480,-0.02,-0.78,-4.92
8.449502,-0.06,-0.81,-4.79
8.451776,-0.11,-0.78,-4.65
8.455392,-0.16,-0.72,-4.51
8.458633,-0.22,-0.64,-4.37
8.459225,-0.26,-0.53,-4.24
8.461344,-0.30,-0.42,-4.12
8.463710,-0.34,-0.31,-4.00
8.466073,-0.38,-0.21,-3.88
8.468717,-0.41,-0.12,-3.75
8.472009,-0.44,-0.04,-3.62
8.474525,-0.47,0.05,-3.48
8.476812,-0.49,0.13,-3.34
8.478344,-0.51,0.21,-3.19
8.480434,-0.54,0.28,-3.04
8.482665,-0.59,0.35,-2.88
8.485025,-0.64,0.42,-2.71
8.488191,-0.71,0.49,-2.55
8.489790,-0.79,0.56,-2.38
8.492209,-0.86,0.65,-2.20
8.494477,-0.92,0.75,-2.02
8.498611,-0.96,0.85,-1.83
8.499786,-1.00,0.95,-1.64
8.502702,-1.02,1.04,-1.45
8.504707,-1.04,1.13,-1.26
8.506493,-1.06,1.19,-1.07
8.508766,-1.09,1.26,-0.88
8.511027,-1.11,1.31,-0.70
8.513665,-1.14,1.36,-0.52
8.516025,-1.17,1.40,-0.33
8.518195,-1.21,1.42,-0.14
8.523252,-1.24,1.45,0.06
8.523615,-1.27,1.47,0.28
8.531192,-1.30,1.48,0.51
8.531439,-1.33,1.48,0.76
8.531604,-1.37,1.46,1.01
8.532417,-1.41,1.42,1.27
8.534778,-1.45,1.35,1.55
8.538422,-1.50,1.24,1.82
8.539620,-1.55,1.09,2.11
8.541940,-1.60,0.92,2.40
8.544657,-1.64,0.71,2.71
8.546837,-1.66,0.50,3.03
8.548957,-1.68,0.27,3.36
8.551297,-1.69,0.04,3.70
8.554142,-1.67,-0.18,4.04
8.556542,-1.65,-0.36,4.36
8.558503,-1.62,-0.52,4.68
8.560836,-1.58,-0.66,4.98
8.563262,-1.54,-0.77,5.27
8.565535,-1.48,-0.85,5.54
8.567909,-1.43,-0.90,5.79
8.570819,-1.36,-0.93,6.03
8.572901,-1.30,-0.94,6.24
8.575042,-1.23,-0.92,6.44
8.578706,-1.16,-0.88,6.62
8.579815,-1.10,-0.83,6.78
8.582391,-1.03,-0.76,6.93
8.584465,-0.96,-0.68,7.06
8.587519,-0.88,-0.59,7.18
8.589315,-0.80,-0.50,7.30
8.591824,-0.72,-0.40,7.40
8.595053,-0.64,-0.30,7.51
8.598491,-0.57,-0.19,7.62
8.598750,-0.49,-0.08,7.72
8.602192,-0.41,0.03,7.82
8.603734,-0.34,0.14,7.91
8.605946,-0.27,0.25,8.01
8.608684,-0.20,0.37,8.10
8.611107,-0.14,0.48,8.18
8.613520,-0.09,0.60,8.26
8.615307,-0.04,0.70,8.34
8.618141,0.01,0.81,8.41
8.620186,0.07,0.90,8.47
8.623027,0.12,0.99,8.52
8.628395,0.19,1.08,8.55
8.628636,0.24,1.16,8.59
8.629692,0.28,1.24,8.63
8.631895,0.31,1.31,8.68
8.634512,0.34,1.39,8.74
8.637973,0.40,1.49,8.80
8.639111,0.47,1.63,8.85
8.641407,0.54,1.78,8.90
8.643718,0.59,1.93,8.95
8.646133,0.63,2.09,9.01
8.648927,0.67,2.23,9.05
8.651106,0.70,2.37,9.09
8.653541,0.73,2.49,9.13
8.655939,0.76,2.59,9.16
8.658762,0.80,2.67,9.18
8.660798,0.80,2.71,9.20
8.662996,0.77,2.73,9.22
8.665323,0.73,2.73,9.22
8.667583,0.66,2.71,9.24
8.670173,0.59,2.65,9.25
8.673122,0.53,2.56,9.27
8.674870,0.49,2.47,9.28
8.678369,0.46,2.36,9.28
8.679445,0.43,2.23,9.27
8.681856,0.41,2.07,9.25
8.684149,0.39,1.91,9.22
8.686731,0.37,1.72,9.17
8.689335,0.36,1.53,9.11
8.692797,0.35,1.34,9.03
8.693724,0.34,1.15,8.93
8.696737,0.34,0.97,8.80
8.698472,0.34,0.79,8.67
8.700972,0.35,0.60,8.51
8.703649,0.37,0.41,8.35
8.706655,0.39,0.20,8.18
8.708971,0.39,-0.03,8.01
8.711451,0.38,-0.30,7.84
8.712769,0.35,-0.60,7.66
8.715073,0.31,-0.93,7.47
8.718753,0.28,-1.28,7.28
8.719831,0.25,-1.64,7.07
8.726923,0.22,-2.01,6.85
8.727382,0.18,-2.34,6.60
8.727576,0.15,-2.63,6.33
8.729635,0.12,-2.86,6.03
8.731698,0.09,-3.01,5.69
8.734233,0.06,-3.07,5.30
8.736401,0.05,-3.04,4.85
8.739998,0.05,-2.93,4.38
8.741243,0.04,-2.77,3.90
8.743651,0.04,-2.57,3.44
8.745870,0.03,-2.31,2.99
8.748187,0.03,-2.03,2.59
8.750909,0.03,-1.74,2.21
8.753097,0.02,-1.46,1.86
8.755615,0.01,-1.20,1.52
8.758513,0.00,-0.94,1.21
8.760190,-0.01,-0.70,0.91
8.762477,-0.02,-0.47,0.63
8.764978,-0.03,-0.25,0.37
8.767556,-0.03,-0.06,0.11
8.769557,-0.03,0.11,-0.15
8.772707,-0.04,0.23,-0.41
8.774962,-0.06,0.30,-0.69
8.778655,-0.07,0.33,-0.97
8.778976,-0.07,0.33,-1.24
8.781537,-0.06,0.33,-1.50
8.783841,-0.05,0.35,-1.75
8.786278,-0.02,0.39,-1.99
8.788856,0.01,0.46,-2.22
8.791763,0.06,0.56,-2.43
8.793964,0.11,0.68,-2.63
8.795605,0.16,0.83,-2.82
8.798388,0.20,0.99,-2.99
8.800600,0.23,1.16,-3.14
8.802911,0.26,1.31,-3.26
8.805521,0.31,1.40,-3.36
8.807557,0.35,1.49,-3.44
8.809920,0.31,1.67,-3.50
8.812236,0.28,1.69,-3.57
8.814484,0.26,1.57,-3.69
8.819250,0.17,1.64,-3.84
8.819531,-0.04,1.95,-4.02
8.823809,-0.42,2.28,-4.17
8.824171,-0.94,2.53,-4.22
8.828510,-1.38,2.68,-4.02
8.828836,-1.60,2.60,-3.49
8.831224,-1.47,1.75,-2.75
8.833605,-0.80,0.11,-2.14
8.835875,0.05,-1.67,-2.19
8.838384,0.42,-3.15,-3.01
8.840570,0.47,-4.07,-4.30
8.842979,0.45,-3.97,-5.90
8.845358,0.55,-3.11,-7.55
8.847811,0.98,-2.02,-8.93
8.850085,1.42,-0.98,-9.66
8.852499,1.56,0.03,-9.66
8.854754,1.56,0.98,-9.22
8.858355,1.50,1.76,-8.55
8.859518,1.34,2.33,-7.63
8.862016,1.22,2.55,-6.65
8.864417,1.22,2.35,-5.62
8.867487,1.42,1.90,-4.66
8.869112,1.63,1.48,-3.88
8.872065,1.61,1.19,-3.38
8.873894,1.22,1.07,-3.25
8.876501,0.73,1.05,-3.51
8.878643,0.48,0.96,-4.05
8.880941,0.46,0.74,-4.64
8.883783,0.47,0.42,-5.04
8.886054,0.42,0.07,-5.17
8.888704,0.33,-0.25,-5.12
8.890539,0.25,-0.54,-4.94
8.893599,0.21,-0.78,-4.71
8.895414,0.23,-0.99,-4.45
8.899072,0.26,-1.18,-4.20
8.900050,0.27,-1.34,-3.97
8.902927,0.26,-1.46,-3.80
8.906009,0.23,-1.48,-3.68
8.907357,0.19,-1.43,-3.58
8.909801,0.16,-1.33,-3.50
8.912423,0.14,-1.26,-3.39
8.914917,0.12,-1.25,-3.27
8.917958,0.10,-1.28,-3.15
8.919220,0.10,-1.30,-3.06
8.928751,0.11,-1.29,-2.99
8.929473,0.13,-1.24,-2.92
8.929896,0.14,-1.20,-2.86
8.930260,0.12,-1.19,-2.80
8.931176,0.09,-1.22,-2.76
8.933497,0.03,-1.24,-2.71
8.935769,-0.04,-1.23,-2.65
8.938833,-0.11,-1.17,-2.58
8.960574,-0.18,-1.09,-2.48
8.961020,-0.25,-1.00,-2.38
8.961343,-0.30,-0.93,-2.29
8.961757,-0.32,-0.88,-2.21
8.961989,-0.32,-0.84,-2.14
8.962211,-0.31,-0.81,-2.08
8.962440,-0.33,-0.79,-2.03
8.962662,-0.36,-0.79,-1.98
8.962883,-0.40,-0.79,-1.92
8.963112,-0.45,-0.80,-1.86
8.964019,-0.48,-0.80,-1.83
8.966348,-0.50,-0.77,-1.81
8.968659,-0.50,-0.74,-1.80
8.971164,-0.51,-0.71,-1.78
8.973497,-0.51,-0.69,-1.73
8.975959,-0.54,-0.69,-1.66
8.978466,-0.58,-0.71,-1.58
8.980763,-0.63,-0.74,-1.53
8.983017,-0.65,-0.77,-1.48
8.985244,-0.66,-0.79,-1.43
8.988967,-0.66,-0.82,-1.35
8.990468,-0.66,-0.86,-1.24
8.993014,-0.66,-0.91,-1.08
8.995059,-0.67,-0.97,-0.90
8.998533,-0.68,-0.99,-0.71
9.000166,-0.72,-0.97,-0.51
9.002079,-0.76,-0.87,-0.31
9.004623,-0.80,-0.70,-0.12
9.007498,-0.82,-0.49,0.04
9.009650,-0.81,-0.20,0.15
9.011702,-0.76,0.11,0.20
9.014317,-0.69,0.36,0.19
9.016582,-0.64,0.46,0.13
9.018894,-0.60,0.37,0.06
9.021121,-0.56,0.10,-0.02
9.029458,-0.53,-0.28,-0.09
9.030148,-0.46,-0.68,-0.16
9.030884,-0.39,-1.07,-0.24
9.031230,-0.33,-1.41,-0.32
9.033163,-0.27,-1.69,-0.40
9.035173,-0.23,-1.92,-0.48
9.065660,-0.20,-2.10,-0.54
9.066252,-0.18,-2.28,-0.56
9.066472,-0.17,-2.45,-0.53
9.066681,-0.16,-2.62,-0.46
9.066888,-0.16,-2.75,-0.37
9.067093,-0.17,-2.86,-0.27
9.067295,-0.16,-2.95,-0.16
9.067495,-0.14,-3.04,-0.07
9.067709,-0.12,-3.12,0.01
9.067916,-0.08,-3.17,0.07
9.068120,-0.01,-3.20,0.10
9.068417,0.04,-3.21,0.11
9.068599,0.08,-3.18,0.09
9.068781,0.12,-3.13,0.05
9.070872,0.16,-3.08,-0.04
9.072977,0.18,-3.00,-0.18
9.077561,0.18,-2.87,-0.38
9.078321,0.17,-2.67,-0.64
9.080159,0.17,-2.44,-0.94
9.082436,0.17,-2.17,-1.28
9.084900,0.17,-1.86,-1.66
9.087158,0.11,-1.54,-2.05
9.089521,-0.01,-1.29,-2.42
9.091905,-0.10,-1.14,-2.74
9.094342,-0.14,-1.06,-3.01
9.097888,-0.16,-1.01,-3.25
9.099990,-0.22,-0.96,-3.47
9.102462,-0.30,-0.91,-3.68
9.105108,-0.37,-0.87,-3.87
9.108397,-0.42,-0.83,-4.07
9.108883,-0.47,-0.76,-4.29
9.111212,-0.51,-0.65,-4.50
9.113364,-0.54,-0.49,-4.71
9.115628,-0.56,-0.31,-4.89
9.118309,-0.57,-0.10,-5.03
9.120655,-0.54,0.10,-5.15
9.124394,-0.50,0.31,-5.27
9.125401,-0.43,0.51,-5.41
9.127564,-0.36,0.71,-5.58
9.129951,-0.30,0.91,-5.75
9.132320,-0.28,1.11,-5.89
9.134543,-0.30,1.29,-5.98
9.138318,-0.33,1.40,-6.01
9.139289,-0.31,1.44,-6.00
9.141724,-0.25,1.42,-5.95
9.144205,-0.19,1.34,-5.88
9.146631,-0.13,1.23,-5.82
9.148814,-0.08,1.11,-5.76
9.151214,-0.05,0.99,-5.73
9.153489,-0.03,0.88,-5.72
9.155936,-0.03,0.77,-5.73
9.158376,-0.04,0.65,-5.74
9.160738,-0.06,0.53,-5.75
9.163349,-0.09,0.40,-5.75
9.165540,-0.11,0.25,-5.76
9.167957,-0.13,0.10,-5.75
9.171413,-0.15,-0.07,-5.76
9.173758,-0.18,-0.24,-5.76
9.176175,-0.20,-0.42,-5.75
9.179689,-0.22,-0.58,-5.74
9.180010,-0.23,-0.73,-5.73
9.182681,-0.23,-0.87,-5.71
9.184752,-0.23,-1.00,-5.69
9.186920,-0.22,-1.11,-5.65
9.190989,-0.21,-1.22,-5.62
9.191788,-0.20,-1.29,-5.58
9.194040,-0.19,-1.34,-5.54
9.196408,-0.18,-1.35,-5.49
9.198906,-0.17,-1.35,-5.43
9.201125,-0.17,-1.33,-5.36
9.203533,-0.17,-1.31,-5.27
9.206105,-0.19,-1.28,-5.15
9.209159,-0.21,-1.23,-5.01
9.210654,-0.24,-1.18,-4.85
9.213955,-0.28,-1.10,-4.69
9.216538,-0.31,-1.00,-4.53
9.218469,-0.34,-0.87,-4.37
9.220138,-0.37,-0.73,-4.23
9.224341,-0.40,-0.60,-4.08
9.225055,-0.43,-0.46,-3.93
9.228455,-0.45,-0.33,-3.78
9.229485,-0.47,-0.20,-3.62
9.231997,-0.49,-0.05,-3.46
9.234255,-0.52,0.09,-3.29
9.238077,-0.55,0.23,-3.11
9.247673,-0.59,0.36,-2.93
9.248002,-0.64,0.49,-2.75
9.248413,-0.70,0.62,-2.57
9.248572,-0.74,0.75,-2.38
9.248700,-0.77,0.89,-2.21
9.250970,-0.77,1.05,-2.04
9.253201,-0.77,1.21,-1.87
9.255582,-0.77,1.37,-1.70
9.258333,-0.76,1.54,-1.53
9.260399,-0.76,1.71,-1.36
9.262983,-0.76,1.86,-1.20
9.265081,-0.78,1.99,-1.03
9.267423,-0.79,2.11,-0.87
9.269975,-0.81,2.21,-0.71
9.272156,-0.83,2.29,-0.55
9.274946,-0.85,2.37,-0.38
9.278168,-0.87,2.43,-0.20
9.279346,-0.88,2.48,-0.00
9.281982,-0.90,2.52,0.21
9.284433,-0.93,2.54,0.45
9.286410,-0.97,2.54,0.71
9.288838,-1.01,2.52,0.99
9.292564,-1.05,2.46,1.30
9.294773,-1.09,2.37,1.63
9.296817,-1.13,2.25,1.97
9.298415,-1.16,2.10,2.32
9.300610,-1.19,1.94,2.68
9.303369,-1.21,1.78,3.03
9.307465,-1.24,1.62,3.39
9.308054,-1.26,1.46,3.73
9.311363,-1.26,1.32,4.06
9.312858,-1.27,1.19,4.37
9.314879,-1.26,1.07,4.67
9.318501,-1.24,0.94,4.96
9.319605,-1.21,0.82,5.24
9.324009,-1.17,0.71,5.52
9.324551,-1.13,0.61,5.78
9.326869,-1.09,0.52,6.04
9.329019,-1.04,0.44,6.28
9.331424,-0.99,0.37,6.50
9.333976,-0.93,0.31,6.71
9.336090,-0.88,0.27,6.90
9.338805,-0.82,0.23,7.07
9.341189,-0.76,0.20,7.23
9.343627,-0.71,0.17,7.37
9.345724,-0.66,0.15,7.50
9.347998,-0.61,0.14,7.61
9.350435,-0.55,0.12,7.72
9.352877,-0.49,0.11,7.81
9.355375,-0.42,0.10,7.90
9.358664,-0.35,0.10,7.99
9.360105,-0.29,0.10,8.08
9.362343,-0.22,0.09,8.17
9.367259,-0.16,0.08,8.25
9.367568,-0.11,0.08,8.33
9.370523,-0.06,0.06,8.41
9.372467,-0.01,0.04,8.48
9.374267,0.04,0.01,8.55
9.376673,0.09,-0.03,8.62
9.378986,0.14,-0.08,8.69
9.381225,0.19,-0.14,8.76
9.383569,0.26,-0.20,8.82
9.386158,0.33,-0.27,8.89
9.389008,0.40,-0.34,8.95
9.390964,0.48,-0.41,9.01
9.393360,0.57,-0.47,9.07
9.395412,0.65,-0.54,9.13
9.398487,0.73,-0.60,9.20
9.400139,0.78,-0.67,9.26
9.402579,0.81,-0.74,9.34
9.404973,0.84,-0.82,9.42
9.407458,0.91,-0.86,9.49
9.409717,1.01,-0.85,9.56
9.412181,1.10,-0.83,9.61
9.414542,1.17,-0.80,9.66
9.418145,1.22,-0.78,9.71
9.419263,1.26,-0.76,9.74
9.421746,1.30,-0.74,9.77
9.424916,1.33,-0.74,9.79
9.426777,1.37,-0.74,9.80
9.428741,1.41,-0.73,9.80
9.431080,1.45,-0.71,9.77
9.433687,1.48,-0.67,9.72
9.435853,1.52,-0.61,9.65
9.438575,1.55,-0.54,9.56
9.442708,1.59,-0.45,9.45
9.443131,1.63,-0.34,9.33
9.445387,1.67,-0.23,9.19
9.448188,1.70,-0.10,9.05
9.449980,1.72,0.05,8.90
9.452317,1.74,0.22,8.73
9.454727,1.76,0.42,8.56
9.458411,1.78,0.64,8.38
9.459597,1.79,0.88,8.19
9.461846,1.80,1.11,8.00
9.464569,1.78,1.33,7.81
9.466626,1.75,1.50,7.62
9.468921,1.69,1.61,7.44
9.471317,1.61,1.66,7.25
9.473963,1.50,1.62,7.07
9.476285,1.38,1.48,6.87
9.478836,1.24,1.24,6.67
9.481286,1.10,0.91,6.46
9.483196,0.95,0.50,6.24
9.485862,0.81,0.04,6.02
9.487898,0.68,-0.43,5.79
9.490887,0.55,-0.89,5.57
9.492780,0.43,-1.30,5.32
9.495082,0.33,-1.61,5.06
9.498995,0.25,-1.81,4.76
9.499749,0.17,-1.91,4.40
9.502649,0.11,-1.91,3.99
9.504662,0.04,-1.82,3.58
9.507717,-0.01,-1.63,3.16
9.509395,-0.05,-1.39,2.74
9.511959,-0.08,-1.07,2.34
9.514060,-0.10,-0.69,1.96
9.516483,-0.12,-0.27,1.61
9.518849,-0.15,0.12,1.29
9.521451,-0.18,0.47,1.00
9.525841,-0.21,0.80,0.71
9.526243,-0.24,1.09,0.44
9.528337,-0.28,1.31,0.17
9.530600,-0.31,1.44,-0.11
9.532989,-0.32,1.49,-0.38
9.535466,-0.32,1.48,-0.65
9.538514,-0.29,1.43,-0.92
9.540171,-0.25,1.37,-1.19
9.542715,-0.21,1.31,-1.46
9.544973,-0.16,1.27,-1.71
9.547175,-0.11,1.24,-1.96
9.549826,-0.07,1.23,-2.19
9.551978,-0.04,1.23,-2.40
9.554375,-0.01,1.26,-2.58
9.557889,0.01,1.31,-2.75
9.559076,0.02,1.36,-2.89
9.562555,0.06,1.40,-3.02
9.564785,0.14,1.41,-3.14
9.567217,0.18,1.51,-3.26
9.568832,0.15,1.59,-3.37
9.571038,0.15,1.45,-3.51
9.573670,0.31,1.18,-3.73
9.576610,0.55,1.09,-4.04
9.579404,0.60,1.31,-4.39
9.580384,0.31,1.59,-4.73
9.582972,-0.24,1.80,-4.97
9.585080,-0.96,1.98,-4.98
9.587611,-1.68,2.18,-4.64
9.591253,-2.09,2.40,-3.97
9.593185,-1.84,2.18,-3.22
9.594683,-1.08,1.39,-2.77
9.598900,-0.22,0.32,-2.99
9.599404,0.22,-0.59,-3.93
9.601686,0.33,-1.06,-5.31
9.605527,0.49,-1.04,-6.91
9.608208,0.81,-0.73,-8.40
9.609914,1.16,-0.33,-9.42
9.611797,1.21,0.27,-9.72
9.613515,1.10,1.01,-9.51
9.615903,0.96,1.69,-9.04
9.618319,0.86,2.19,-8.39
9.620608,0.83,2.45,-7.54
9.625604,0.84,2.46,-6.61
9.626033,1.07,2.17,-5.58
9.628507,1.43,1.85,-4.56
9.630674,1.65,1.64,-3.68
9.632585,1.53,1.53,-3.11
9.635017,1.08,1.45,-2.96
9.638767,0.60,1.23,-3.21
9.642908,0.33,0.87,-3.74
9.643353,0.25,0.46,-4.38
9.644691,0.24,0.07,-4.87
9.646771,0.22,-0.29,-5.13
9.649172,0.16,-0.57,-5.17
9.651346,0.08,-0.75,-5.01
9.653952,0.06,-0.84,-4.73
9.656092,0.09,-0.88,-4.42
9.658720,0.14,-0.93,-4.13
9.661039,0.16,-0.98,-3.93
9.664238,0.12,-0.99,-3.80
9.665921,0.07,-0.89,-3.74
9.668519,0.04,-0.70,-3.70
9.670772,0.01,-0.52,-3.66
9.673923,-0.05,-0.39,-3.62
9.676158,-0.13,-0.35,-3.56
9.679630,-0.18,-0.39,-3.47
9.679941,-0.15,-0.46,-3.36
9.682464,-0.05,-0.53,-3.24
9.684642,0.03,-0.65,-3.12
9.687307,0.05,-0.81,-3.05
9.690351,0.03,-0.97,-2.99
9.692660,0.01,-1.06,-2.93
9.695112,-0.01,-1.07,-2.86
9.697742,-0.04,-1.03,-2.79
9.699037,-0.10,-0.97,-2.72
9.701807,-0.17,-0.92,-2.65
9.705132,-0.23,-0.88,-2.58
9.706830,-0.27,-0.83,-2.52
9.709954,-0.28,-0.81,-2.46
9.711096,-0.26,-0.81,-2.39
9.713140,-0.24,-0.83,-2.34
9.715530,-0.24,-0.85,-2.29
9.718708,-0.26,-0.85,-2.25
9.720762,-0.31,-0.84,-2.22
9.725380,-0.37,-0.81,-2.18
9.725834,-0.42,-0.79,-2.15
9.732499,-0.46,-0.79,-2.10
9.732808,-0.48,-0.81,-2.05
9.732994,-0.50,-0.83,-2.01
9.734640,-0.50,-0.83,-1.95
9.738321,-0.51,-0.84,-1.85
9.743877,-0.54,-0.85,-1.76
9.744365,-0.57,-0.86,-1.65
9.744590,-0.60,-0.89,-1.52
9.746422,-0.62,-0.94,-1.38
9.749038,-0.64,-1.00,-1.25
9.751105,-0.66,-1.05,-1.14
9.753551,-0.68,-1.09,-1.03
9.755966,-0.70,-1.14,-0.93
9.758456,-0.72,-1.20,-0.78
9.760858,-0.73,-1.25,-0.61
