time,gFx,gFy,gFz,TgF
0.560086666,0.3311,1.1747,0.0352,1.221
0.562625677,0.3330,1.2020,0.0327,1.248
0.564499583,0.3326,1.2252,0.0298,1.270
0.566514166,0.3316,1.2372,0.0234,1.281
0.568870416,0.3296,1.2377,0.0144,1.281
0.570911718,0.3247,1.2306,0.0051,1.273
0.57405427,0.3138,1.2225,-0.0027,1.262
0.576972864,0.2986,1.2142,-0.0098,1.250
0.580847552,0.2810,1.2045,-0.0208,1.237
0.581151666,0.2600,1.1927,-0.0378,1.221
0.583091666,0.2354,1.1801,-0.0620,1.205
0.586334687,0.2056,1.1669,-0.0928,1.188
0.587774375,0.1719,1.1547,-0.1294,1.175
0.590111875,0.1399,1.1425,-0.1695,1.163
0.592644062,0.1106,1.1315,-0.2088,1.156
0.59525401,0.0820,1.1244,-0.2439,1.153
0.597184791,0.0542,1.1227,-0.2718,1.156
0.599567135,0.0291,1.1254,-0.2920,1.163
0.602165885,0.0103,1.1305,-0.3081,1.172
0.604442604,0.0012,1.1366,-0.3221,1.181
0.60657677,0.0039,1.1442,-0.3321,1.191
0.608953593,0.0178,1.1529,-0.3348,1.201
0.612575937,0.0405,1.1622,-0.3301,1.209
0.613659166,0.0664,1.1710,-0.3206,1.216
0.617058489,0.0930,1.1766,-0.3084,1.220
0.61828302,0.1165,1.1779,-0.2954,1.220
0.62200651,0.1360,1.1757,-0.2840,1.217
0.623117395,0.1541,1.1720,-0.2737,1.213
0.625923958,0.1741,1.1676,-0.2635,1.210
0.628174427,0.1995,1.1634,-0.2522,1.207
0.63036151,0.2312,1.1598,-0.2405,1.207
0.632890312,0.2691,1.1576,-0.2305,1.211
0.636754479,0.3130,1.1578,-0.2244,1.220
0.637429791,0.3641,1.1608,-0.2227,1.237
0.639641354,0.4219,1.1664,-0.2234,1.260
0.642031875,0.4842,1.1737,-0.2222,1.289
0.645331875,0.5472,1.1822,-0.2173,1.321
0.646942656,0.6077,1.1918,-0.2088,1.354
0.649465781,0.6639,1.2001,-0.1961,1.385
0.651660781,0.7142,1.2069,-0.1773,1.414
0.65399302,0.7564,1.2115,-0.1521,1.436
0.656455,0.7891,1.2140,-0.1218,1.453
0.658928958,0.8121,1.2150,-0.0894,1.464
0.661109479,0.8267,1.2150,-0.0576,1.471
0.664034322,0.8350,1.2150,-0.0281,1.475
0.670188958,0.8385,1.2152,-0.0020,1.476
0.670459947,0.8375,1.2172,0.0215,1.478
0.670566875,0.8324,1.2203,0.0403,1.478
0.673239531,0.8243,1.2238,0.0535,1.476
0.676806822,0.8160,1.2264,0.0610,1.474
0.677737447,0.8101,1.2267,0.0645,1.471
0.679851666,0.8075,1.2245,0.0669,1.468
0.682554687,0.8072,1.2203,0.0706,1.465
0.684897604,0.8075,1.2157,0.0752,1.461
0.68739901,0.8079,1.2101,0.0791,1.457
0.689469322,0.8089,1.2037,0.0803,1.453
0.691913906,0.8114,1.1971,0.0789,1.448
0.694232343,0.8143,1.1910,0.0754,1.445
0.697332291,0.8170,1.1871,0.0715,1.443
0.698946614,0.8180,1.1857,0.0674,1.442
0.701750885,0.8167,1.1866,0.0630,1.442
0.703829739,0.8128,1.1886,0.0581,1.441
0.706476718,0.8057,1.1898,0.0530,1.438
0.708458281,0.7948,1.1896,0.0483,1.431
0.711362968,0.7796,1.1881,0.0442,1.422
0.713223697,0.7596,1.1857,0.0403,1.409
0.717374062,0.7347,1.1830,0.0371,1.393
0.717907135,0.7066,1.1805,0.0330,1.376
0.720444375,0.6761,1.1791,0.0273,1.359
0.722704843,0.6451,1.1781,0.0195,1.343
0.725280416,0.6155,1.1776,0.0107,1.329
0.727265625,0.5877,1.1771,0.0020,1.316
0.729666302,0.5599,1.1769,-0.0056,1.303
0.732057708,0.5308,1.1766,-0.0112,1.291
0.734534114,0.4998,1.1754,-0.0156,1.277
0.737113749,0.4671,1.1718,-0.0203,1.262
0.739345052,0.4334,1.1654,-0.0254,1.244
0.741829739,0.4012,1.1564,-0.0300,1.224
0.744052708,0.3704,1.1456,-0.0330,1.204
0.746511614,0.3418,1.1351,-0.0342,1.186
0.749361406,0.3152,1.1256,-0.0335,1.169
0.751047031,0.2910,1.1168,-0.0315,1.155
0.753738697,0.2705,1.1080,-0.0300,1.141
0.756711302,0.2539,1.0983,-0.0293,1.128
0.758329114,0.2415,1.0878,-0.0291,1.115
0.76095276,0.2322,1.0768,-0.0288,1.102
0.76362427,0.2256,1.0651,-0.0291,1.089
0.765883802,0.2219,1.0524,-0.0305,1.076
0.767968593,0.2207,1.0382,-0.0335,1.062
0.770061614,0.2224,1.0231,-0.0383,1.048
0.772532031,0.2261,1.0077,-0.0447,1.034
0.776816249,0.2317,0.9925,-0.0515,1.021
0.777565937,0.2385,0.9779,-0.0584,1.008
0.779595052,0.2439,0.9654,-0.0649,0.998
0.782033854,0.2476,0.9542,-0.0713,0.988
0.784392604,0.2488,0.9454,-0.0779,0.981
0.786837864,0.2469,0.9398,-0.0855,0.975
0.789490729,0.2407,0.9383,-0.0945,0.973
0.791429322,0.2312,0.9400,-0.1050,0.974
0.793764166,0.2188,0.9439,-0.1174,0.976
0.796634322,0.2029,0.9496,-0.1304,0.980
0.799017135,0.1841,0.9566,-0.1448,0.985
0.80134302,0.1641,0.9637,-0.1594,0.991
0.803317135,0.1438,0.9710,-0.1741,0.997
0.805846354,0.1243,0.9779,-0.1880,1.004
0.808152031,0.1060,0.9840,-0.2007,1.010
0.810490989,0.0884,0.9891,-0.2117,1.015
0.812813229,0.0701,0.9925,-0.2217,1.019
0.816315937,0.0508,0.9947,-0.2312,1.023
0.817625572,0.0300,0.9950,-0.2405,1.024
0.819785104,0.0081,0.9935,-0.2493,1.024
0.822260364,-0.0146,0.9911,-0.2576,1.024
0.824898645,-0.0371,0.9886,-0.2661,1.024
0.827145416,-0.0593,0.9874,-0.2749,1.027
0.829437708,-0.0806,0.9879,-0.2832,1.031
0.831932187,-0.1006,0.9896,-0.2908,1.036
0.83405776,-0.1189,0.9928,-0.2974,1.043
0.836568177,-0.1372,0.9960,-0.3042,1.050
0.838750624,-0.1568,0.9989,-0.3128,1.058
0.841206093,-0.1775,1.0008,-0.3235,1.067
0.843682343,-0.1988,1.0013,-0.3355,1.075
0.845951874,-0.2188,0.9999,-0.3472,1.081
0.848615052,-0.2376,0.9967,-0.3575,1.085
0.850806145,-0.2574,0.9913,-0.3662,1.088
0.853719999,-0.2793,0.9855,-0.3753,1.091
0.856722239,-0.3040,0.9798,-0.3853,1.096
0.858060052,-0.3308,0.9752,-0.3980,1.104
0.860321562,-0.3587,0.9720,-0.4141,1.116
0.863807135,-0.3848,0.9706,-0.4331,1.130
0.865715208,-0.4073,0.9715,-0.4544,1.147
0.867677864,-0.4266,0.9752,-0.4766,1.166
0.869800937,-0.4434,0.9806,-0.5001,1.187
0.872169479,-0.4593,0.9869,-0.5254,1.209
0.874415104,-0.4751,0.9925,-0.5535,1.232
0.877013281,-0.4925,0.9957,-0.5828,1.254
0.879215364,-0.5106,0.9960,-0.6107,1.275
0.881956822,-0.5289,0.9940,-0.6343,1.292
0.884102812,-0.5469,0.9898,-0.6524,1.306
0.886308697,-0.5640,0.9845,-0.6644,1.315
0.888605781,-0.5787,0.9779,-0.6707,1.319
0.890914479,-0.5919,0.9710,-0.6729,1.321
0.89373901,-0.6055,0.9645,-0.6727,1.323
0.896715833,-0.6214,0.9579,-0.6719,1.325
0.898499583,-0.6402,0.9491,-0.6712,1.327
0.900826249,-0.6614,0.9352,-0.6700,1.327
0.902901874,-0.6849,0.9161,-0.6656,1.323
0.905852135,-0.7098,0.8929,-0.6551,1.315
0.907525156,-0.7347,0.8675,-0.6373,1.303
0.910213958,-0.7581,0.8419,-0.6148,1.289
0.912615624,-0.7799,0.8175,-0.5916,1.275
0.916182135,-0.7984,0.7945,-0.5718,1.263
0.917486927,-0.8131,0.7723,-0.5572,1.252
0.919384166,-0.8250,0.7491,-0.5474,1.242
0.922151874,-0.8375,0.7249,-0.5411,1.233
0.924394427,-0.8558,0.6990,-0.5359,1.228
0.926534427,-0.8822,0.6724,-0.5301,1.229
0.928960989,-0.9161,0.6441,-0.5220,1.236
0.931578697,-0.9547,0.6133,-0.5115,1.245
0.93381302,-0.9957,0.5796,-0.4986,1.255
0.936430781,-1.0375,0.5433,-0.4847,1.267
0.938464322,-1.0787,0.5059,-0.4727,1.282
0.940757187,-1.1173,0.4693,-0.4639,1.298
0.943712968,-1.1508,0.4351,-0.4600,1.313
0.945715208,-1.1774,0.4029,-0.4603,1.327
0.948139322,-1.1967,0.3719,-0.4627,1.336
0.950384947,-1.2098,0.3394,-0.4615,1.339
0.952694583,-1.2167,0.3033,-0.4532,1.333
0.956665104,-1.2167,0.2625,-0.4390,1.320
0.957418749,-1.2118,0.2190,-0.4229,1.302
0.959743645,-1.2050,0.1753,-0.4092,1.285
0.962970989,-1.1984,0.1340,-0.3999,1.270
0.964812968,-1.1923,0.0955,-0.3953,1.260
0.967149739,-1.1852,0.0588,-0.3938,1.250
0.969207551,-1.1757,0.0217,-0.3924,1.240
0.971917395,-1.1639,-0.0159,-0.3877,1.227
0.974123645,-1.1515,-0.0542,-0.3748,1.212
0.976688489,-1.1373,-0.0933,-0.3526,1.194
0.978633124,-1.1185,-0.1331,-0.3252,1.172
0.981228437,-1.0946,-0.1716,-0.2981,1.147
0.98345302,-1.0680,-0.2061,-0.2754,1.122
0.986317916,-1.0426,-0.2354,-0.2571,1.099
0.988200572,-0.9332,-0.3672,-0.1699,1.017
0.99048427,-0.9195,-0.4024,-0.1209,1.011
0.992843489,-0.8895,-0.4708,-0.0291,1.007
0.996544479,-0.8429,-0.5704,0.0772,1.021
0.998300729,-0.8040,-0.6771,0.1599,1.063
1.000235729,-0.8206,-0.7618,0.2000,1.137
1.002531926,-0.8338,-0.8404,0.0786,1.186
1.005419166,-0.7415,-0.9142,-0.2757,1.209
1.007140781,-0.3785,-0.9244,-0.5516,1.141
1.009792343,0.1765,-0.8304,-0.5513,1.012
1.012462916,0.6456,-0.6661,-0.3924,1.007
1.014717551,0.7928,-0.4590,-0.1441,0.927
1.016873385,0.5735,-0.1668,0.3379,0.686
1.019137864,0.0989,0.3448,0.7728,0.852
1.021967083,-0.4888,1.1388,0.8717,1.515
1.023761718,-1.0792,2.0822,0.5982,2.420
